assists_diff,CC_diff,visionScore_diff,towerKills_diff,dragonKills_diff,won?,goldSpent,totalDamageDealtToChampions,deaths,baronKills,totalMinionsKilled,damage_per_death,damageDealtToObjectives,kills,totalHeal,win
3.52,3.36,-11.32,-0.4,-0.32,False,943.7820105820101,-599.4158730158742,1.7661375661375667,-0.20634920634920634,13.227513227513228,1019.6556965350237,-157.447619047618,1.180952380952382,-4178.228571428571,-0.161904761904762
7.52,-3.08,-13.24,-1.04,-0.96,False,3433.2916129032255,7192.689032258066,0.8374193548387101,-0.15483870967741936,-24.518709677419366,343.1728195987016,-4749.4000000000015,-0.6400000000000006,-3611.7199999999993,-0.04000000000000015
3.68,2.68,6.88,3.16,0.88,True,3665.4924924924926,9821.248248248248,1.1461461461461457,0.23223223223223222,48.706706706706704,653.0070865539687,8398.08,1.3999999999999986,3997.4799999999996,0.0
-4.6,-2.24,-1.48,-0.2,-0.04,False,877.9109677419365,4656.255483870966,-1.6645161290322577,0.10580645161290322,49.24903225806452,1325.354322899324,1242.2000000000007,2.2833333333333323,2712.916666666667,-0.16666666666666669
1.12,-3.04,-4.44,0.16,-0.32,True,-468.0400000000009,2821.3199999999997,-0.6799999999999997,-0.15999999999999998,-3.759999999999991,-789.9794559884549,-636.4799999999996,-0.7199999999999998,221.48000000000047,0.040000000000000036
0.32,-5.16,2.32,-0.28,0.24,True,1941.8799999999992,5506.0,2.04,0.12,-13.319999999999993,435.38808699237234,-6613.828571428571,-4.571428571428572,-2445.4095238095224,-0.20952380952380945
1.4,5.04,5.36,1.32,0.12,True,-504.40000000000146,-866.9599999999991,-0.40000000000000036,0.0,-22.560000000000002,-1053.5398989898977,-7697.16,3.320000000000002,-864.960000000001,-0.040000000000000036
-1.2,0.4,-6.52,-0.04,0.44,True,842.2399999999998,6239.32,2.04,0.03999999999999998,-8.439999999999998,-2309.197174260925,3952.9666666666653,0.8333333333333339,1791.1333333333323,-0.04999999999999993
1.36,4.76,-2.12,0.52,0.16,True,1461.022222222222,4841.92888888889,2.4000000000000004,0.2088888888888889,-9.191111111111113,646.5113475413482,-6583.324999999998,-3.2250000000000005,-5684.075000000001,-0.07500000000000001
3.92,5.32,-6.72,0.64,-0.08,False,1782.7941176470595,8313.754201680671,1.5399159663865554,-0.22058823529411764,34.58613445378151,77.90439682539727,-2406.2800000000007,0.39999999999999947,-1453.4799999999996,-0.12000000000000005
-0.4,-1.92,-2.28,0.6,-0.32,False,-1006.4000000000015,-5962.48,-1.6399999999999997,-0.19999999999999998,-1.200000000000017,-383.8762487974991,-2750.449999999999,-1.4499999999999993,-4471.816666666667,0.016666666666666607
6.6,12.92,6.64,-0.64,-0.32,True,2719.165714285713,12344.325714285715,5.0685714285714285,-0.18285714285714286,-53.94857142857143,-98.60848699911185,-3849.8,-1.4499999999999993,-1958.7750000000005,-0.4
-0.76,1.28,5.12,0.04,0.12,True,571.6124137931038,2246.3310344827587,-0.06482758620689655,0.1613793103448276,6.584827586206892,141.6356514596514,-1012.8000000000002,-0.6000000000000014,-583.5200000000004,-0.040000000000000036
2.28,9.68,1.24,-0.8,-0.28,True,88.52000000000044,-456.9200000000019,1.4799999999999995,0.0,-17.0,-245.89734700484678,443.36666666666724,1.1499999999999986,-1226.3999999999987,-0.050000000000000044
-2.4,-0.48,-2.6,-0.36,-0.04,True,-1909.8664150943387,-1396.2875471698135,-2.222641509433961,-0.018867924528301886,3.024150943396222,152.15290517961603,294.2833333333331,-1.75,-2344.7333333333327,-0.11666666666666659
0.76,-0.96,2.76,1.28,0.92,True,-935.1056603773595,-2816.832452830189,-3.321509433962264,0.2211320754716981,28.403773584905657,328.40341690716696,-569.5,-3.216666666666667,-405.5166666666655,-0.03333333333333344
2.2,0.88,1.28,0.48,-0.16,True,63.884615384615245,464.6153846153866,-0.3461538461538467,0.0,-2.5,112.93024840899807,-1383.3833333333332,-1.916666666666667,-3464.6833333333334,-0.04999999999999999
5.44,1.64,-20.64,-1.52,-1.64,True,-716.6971428571433,2201.4914285714294,0.4800000000000004,-0.09142857142857143,-14.177142857142854,480.45441498316495,2500.5666666666666,2.216666666666667,2926.45,0.1499999999999999
-0.8,0.84,12.84,-1.88,-0.2,False,-2215.9925925925927,-3324.1365079365096,0.02751322751322771,0.031746031746031744,-15.62010582010582,58.8652137862141,4530.040000000001,3.1599999999999993,1348.8799999999992,0.039999999999999925
-2.92,-4.0,-2.16,0.44,0.64,True,-2572.1553884711775,-5918.669172932332,-5.347117794486215,0.11528822055137844,7.936090225563909,-953.6651384726374,5348.199999999999,3.5249999999999986,4101.900000000001,0.12499999999999989
5.48,1.64,2.64,0.96,0.2,True,3157.481773399014,9366.67487684729,-0.24630541871921263,-0.09852216748768475,13.15467980295567,-171.32886940836897,2352.7999999999993,-2.1599999999999993,1426.2799999999988,-0.1200000000000001
1.2,-0.52,8.68,1.4,1.04,True,1499.562962962963,4885.074074074073,0.08888888888888857,0.2444444444444444,5.496296296296293,1307.7547959910462,5423.116666666666,3.750000000000001,1202.0,0.3333333333333333
-2.2,7.16,-9.32,-2.12,-1.32,True,-2067.4770685579197,-7215.373522458627,-0.3418439716312056,-0.374468085106383,-40.623167848699765,-462.3119274376422,4800.057142857143,2.3809523809523796,-306.67619047618973,0.3142857142857144
-0.2,-1.24,-0.92,1.32,-0.68,True,2912.007007007006,5445.722722722721,1.835835835835836,0.20120120120120116,49.129129129129126,28.658244200245463,6446.799999999999,1.6000000000000014,2988.08,0.16000000000000014
-2.6,-1.44,-15.96,-0.4,-0.52,True,-639.1200000000008,-1351.797037037035,-1.3318518518518525,-0.0977777777777778,14.880000000000003,-66.39996825396975,1189.2799999999997,1.3200000000000003,-51.51999999999953,0.0
1.4,5.28,-9.8,-2.52,-0.72,False,-171.92307692307804,-2005.038461538461,2.8076923076923066,-0.19230769230769232,-56.15384615384616,-37.46788333888253,-1340.7599999999993,0.6800000000000015,-2445.000000000001,0.2
-6.52,-10.76,13.0,-0.84,0.48,False,-2893.309542902967,-6947.644747393744,-1.0946271050521261,0.14033680834001605,24.20609462710506,859.9846319190083,-20.450000000000273,0.5166666666666657,1741.6166666666668,-0.16666666666666669
6.52,-3.76,1.4,0.32,0.0,False,2016.2399999999998,6996.5999999999985,-0.7999999999999998,0.0,52.400000000000006,-1220.5746036741898,-2319.133333333334,2.6499999999999986,1513.7666666666664,-0.11666666666666664
-6.68,-15.48,3.92,0.16,0.92,True,-1773.6430769230756,-4467.15282051282,-5.198974358974359,0.13435897435897437,46.56820512820513,-248.49313061694602,-1768.9333333333334,0.43333333333333357,-2374.25,0.0
1.08,-3.4,-0.44,-0.84,-0.64,False,432.5269230769245,1094.5288461538476,5.480769230769231,-0.24615384615384614,-36.49423076923077,154.38513167388237,-5925.175,1.7249999999999996,-164.47499999999945,-0.22500000000000003
-2.6,-4.48,6.52,0.84,-0.16,True,-1207.300370174511,-242.83976731887742,-2.020624008461132,0.14489687995769435,-5.444738233738761,-785.2380126474832,5394.840000000002,3.2799999999999976,1963.1600000000008,0.07999999999999996
3.6,4.28,-3.04,-0.16,-1.04,True,-1217.557828481511,1056.6081825334404,1.9685287175452402,-0.7411487018095988,-83.15971675845792,-864.7065560365563,2340.7333333333345,3.5666666666666664,1219.4666666666662,-0.06666666666666665
1.28,-2.64,-6.12,-0.36,0.12,True,773.9721212121221,795.5878787878792,-0.3939393939393936,0.00121212121212122,33.83272727272727,-318.5201904761907,-97.96000000000004,-1.4400000000000013,272.96000000000004,-0.32
7.32,2.2,-4.2,1.08,-0.2,False,2433.484848484848,11573.81818181818,1.2188552188552189,-0.026936026936026924,-25.370370370370367,113.37336119435986,-3656.199999999999,4.319999999999999,-4727.800000000001,-0.039999999999999925
-0.96,-8.44,3.2,0.96,0.12,False,296.7314285714274,447.90857142857203,-1.2057142857142855,0.25142857142857145,-7.988571428571419,-933.4819475233758,-7266.247619047621,-1.352380952380953,-6587.057142857142,-0.24761904761904768
0.56,3.52,-2.48,-1.4,-0.2,True,-1438.92,-3979.0800000000017,-0.4399999999999995,-0.08000000000000002,-4.519999999999996,663.9205479705474,-2949.7666666666655,0.6833333333333327,-3520.166666666665,-0.06666666666666665
-0.76,-4.72,-6.4,0.4,0.04,True,469.2000000000007,3129.040000000001,1.1999999999999993,-0.03999999999999998,34.040000000000006,-44.05212698412652,-2826.879999999999,-2.120000000000002,21.960000000000036,-0.040000000000000036
1.6,-5.16,4.52,0.6,0.4,True,207.20000000000073,-1162.1599999999999,0.8399999999999999,0.24,-4.719999999999999,814.3181878306887,-4957.316666666665,-6.833333333333331,-4949.8,-0.06666666666666665
-0.24,-3.04,-10.84,-1.56,-0.32,True,-2414.294634146341,-694.9385365853632,-0.8956097560975609,-0.5317073170731708,0.8595121951219511,-7.392893356643981,-4027.05,-4.375,-2178.7749999999996,0.04999999999999999
0.0,2.12,14.96,-0.56,0.4,False,877.2228571428568,849.908571428572,2.4799999999999995,0.0685714285714285,2.7942857142857207,-472.7179037629048,-2659.1238095238114,-0.9619047619047629,-2989.6761904761897,-0.01904761904761898
1.72,5.68,16.0,1.24,0.52,True,751.6787096774187,-3562.116129032256,0.9303225806451607,0.18967741935483873,-7.021935483870962,-688.0135286935288,1212.7200000000003,0.6799999999999997,3534.12,0.07999999999999996
2.36,10.0,8.16,0.44,-0.2,True,-907.5257142857154,-2790.4228571428575,-0.7714285714285714,-0.05142857142857146,9.120000000000005,-238.68972506174214,-1531.7904761904765,-2.3809523809523805,-1009.971428571429,-0.1999999999999999
0.84,-4.4,-1.96,-1.04,-0.4,False,679.2307692307695,1619.1923076923085,1.2307692307692308,0.0769230769230769,-23.769230769230774,-313.81675034660293,2130.583333333333,-1.7333333333333343,871.9999999999991,-0.06666666666666665
0.04,2.76,22.48,2.04,1.48,True,673.0064153969524,5340.544506816361,-1.64635124298316,0.6639935846030474,51.40417000801925,498.95355533627526,-2710.666666666666,-0.2666666666666657,-662.3999999999996,0.08333333333333337
4.48,-3.92,-12.4,0.08,-0.52,True,2413.021111893033,5500.052076002814,2.352568613652357,-0.05981703026038,-45.36382828993666,-886.0946530854771,3082.9200000000005,2.0,861.7600000000002,0.27999999999999997
-4.16,-2.96,7.68,0.04,0.68,False,-1497.6400000000012,-4183.439999999999,-1.5999999999999996,0.12,-1.4399999999999977,-520.7603242563541,-2040.2833333333335,-3.0,-4991.716666666667,0.016666666666666774
-5.56,-6.92,11.16,0.6,0.68,False,-1779.5599999999995,-5446.48,-1.88,0.08000000000000002,8.0,2618.456859066859,6591.083333333334,-1.383333333333332,4077.7666666666673,-0.08333333333333331
4.4,2.8,-7.56,1.68,-0.08,False,3105.04,12698.080000000002,2.2800000000000002,0.08000000000000002,47.56,-832.7830563186817,427.85000000000036,0.6749999999999998,-1464.6500000000005,0.07500000000000001
-2.48,-4.44,-5.88,-1.52,-0.24,False,-988.0,-3669.16,0.8799999999999999,-0.08000000000000002,-29.559999999999988,290.9527959077968,-3694.433333333335,-2.5999999999999988,875.6833333333343,-0.10000000000000009
3.8,7.2,-1.2,1.0,-0.16,True,529.6981818181812,-94.83393939393864,0.10060606060606059,-0.03878787878787879,-10.432727272727263,870.9291274334118,-273.21904761904807,0.8476190476190473,-268.50476190476274,-0.04761904761904773
1.2,12.24,4.4,0.44,-0.2,True,-603.834285714287,-887.057142857142,0.28000000000000025,0.27428571428571424,10.548571428571435,-798.0100527250534,-1401.833333333333,1.833333333333334,-714.083333333333,0.09999999999999998
7.32,7.72,-5.24,-0.72,-0.6,True,82.23999999999978,-248.52000000000044,0.96,-0.15999999999999998,-25.560000000000002,77.67905661005807,1255.2399999999998,0.9200000000000008,-657.6400000000012,0.0
-0.44,2.56,1.28,1.0,-0.0,True,996.3599999999988,1085.3600000000006,-1.5999999999999996,0.28,18.0,-781.2200142912648,4153.3,1.0166666666666657,-232.16666666666697,0.21666666666666656
2.0,10.6,13.12,-0.84,0.48,True,-1622.9151515151516,-5238.806060606061,-0.7830303030303032,0.10303030303030303,-10.391515151515144,395.6168080374091,-9059.304761904763,-6.2095238095238106,1651.552380952381,-0.19047619047619052
-0.36,-1.08,7.12,0.56,0.76,True,1255.6457142857125,6685.3485714285725,0.8514285714285714,0.005714285714285713,-22.622857142857143,769.5639393939391,2887.916666666668,2.7333333333333334,2416.4833333333336,0.050000000000000044
1.08,6.48,5.08,-0.12,-0.48,False,747.3076923076915,1724.961538461539,0.38461538461538414,0.038461538461538436,-19.73076923076924,-555.1850778619523,-3760.2833333333338,-1.200000000000002,318.15000000000055,-0.09999999999999998
-0.28,4.12,10.52,0.72,0.84,True,180.97989417989447,3059.556613756613,2.262433862433862,0.10052910052910052,-26.414814814814804,-386.77233178858296,-948.1166666666668,0.8999999999999995,-1922.666666666667,0.06666666666666671
5.4,-0.56,-8.08,-3.48,-1.44,False,1167.3618233618217,2839.245014245016,1.3903133903133895,-0.5584045584045585,-21.897435897435898,-199.23007167435617,1602.6476190476205,-1.4571428571428582,2117.9523809523816,-0.0761904761904762
-1.36,-0.88,-3.04,0.04,0.24,True,1279.2317241379315,7174.204137931036,-2.0220689655172412,-0.027586206896551724,20.744827586206895,-1300.2712253487248,-1966.0,3.8833333333333337,1684.166666666666,0.16666666666666663
-2.4,0.12,-0.04,-1.24,-0.36,True,-270.54545454545405,-3612.3965367965375,-1.1004329004329003,-0.04848484848484849,32.67359307359307,57.4418866781366,99.90000000000055,0.11666666666666625,1319.7166666666672,0.25000000000000006
-1.44,3.92,5.4,-0.48,-0.08,False,-1808.9964763918251,-2838.529245947848,-3.685694150810429,0.18252290345313604,-21.494009866102886,206.8266788897381,-2374.000000000001,0.16000000000000014,168.80000000000018,0.040000000000000036
-6.12,0.76,6.36,1.2,0.92,True,-338.7028571428564,-286.62857142856956,0.4057142857142857,0.25142857142857145,35.50285714285714,324.25022827312796,-885.6857142857143,0.647619047619048,1435.3523809523808,-0.019047619047619202
-2.92,-4.28,-0.4,-1.76,-0.56,False,536.039999999999,-1635.4399999999987,0.9199999999999999,-0.24000000000000002,2.3999999999999986,-341.2581703835381,-523.5500000000002,-2.6833333333333345,1111.0666666666666,-0.21666666666666673
-3.6,-1.72,-0.36,0.48,-0.12,False,-1184.5294117647063,-2313.9457013574647,1.7239819004524888,-0.2171945701357466,-32.34841628959277,1056.512351999851,1109.5000000000005,-0.5500000000000007,1143.216666666668,-0.15000000000000002
6.96,10.44,4.12,-2.48,-0.76,True,174.03999999999905,2469.3199999999997,2.16,-0.12,-89.24,696.9743650793644,3390.6399999999994,-1.040000000000001,-1174.7199999999984,-0.12
-1.08,0.28,1.08,1.4,0.6,True,-714.9599999999991,1667.0800000000017,-0.4400000000000004,0.03999999999999998,17.08,553.3189769119772,3375.08,-3.5999999999999988,3973.3199999999997,0.039999999999999925
1.76,3.32,3.28,-0.08,-0.04,False,-252.92000000000007,400.52000000000044,2.04,-0.08000000000000002,-32.31999999999999,996.3282481869974,318.6000000000013,1.3166666666666655,-1281.0500000000002,0.1999999999999999
8.24,2.64,-3.92,-0.96,-0.56,True,-247.20000000000073,3851.5200000000004,0.4800000000000004,-0.16,-49.959999999999994,1262.564128787878,3440.3166666666666,3.083333333333334,-2026.0666666666657,0.050000000000000044
1.28,-0.12,6.68,0.48,0.68,False,-192.1999999999989,-3047.24,0.4400000000000004,0.12,15.879999999999995,62.49634559884544,-7813.916666666669,-3.783333333333334,-5083.4333333333325,-0.10000000000000003
-4.64,0.36,-2.44,-1.72,-0.04,False,-1845.960000000001,-6448.600000000002,-2.6000000000000005,-0.19999999999999996,9.840000000000003,-166.73358430458484,1460.7600000000002,2.079999999999999,-129.23999999999978,0.08000000000000002
0.16,-9.4,-7.28,-0.16,0.2,False,737.9956709956714,2771.689177489181,-1.9056277056277056,0.11688311688311687,29.223376623376623,966.2717468642459,-2440.666666666667,-0.5333333333333341,1179.5500000000002,-0.08333333333333337
-0.84,-2.32,8.04,-1.2,0.48,False,-221.92307692307622,-697.6538461538476,-0.9615384615384617,-0.30769230769230765,-9.961538461538467,-429.6408030858029,73.92000000000189,3.4799999999999986,-2736.000000000001,0.16000000000000003
0.32,11.56,5.76,0.2,-0.16,False,971.5600000000013,2109.959999999999,-0.5599999999999996,0.36,28.439999999999998,-10.324240620490855,-4072.1500000000033,-1.6166666666666654,-2930.5,-0.06666666666666676
-1.44,-8.72,-12.28,-0.44,-0.36,False,-546.880000000001,-12.960000000002765,0.6000000000000005,-0.15999999999999998,9.280000000000001,-874.5978629241126,-5075.066666666666,0.08333333333333304,-1439.2166666666672,-0.033333333333333326
-3.12,-7.64,2.52,-0.16,-0.24,True,-1959.4071428571424,-7473.5142857142855,1.8214285714285712,-0.1357142857142857,-22.003571428571433,246.2710092855491,-1470.0166666666673,-1.4833333333333334,-915.9833333333336,0.16666666666666674
0.8,1.16,-7.64,-0.32,-0.32,False,2195.074285714285,3937.4914285714276,0.6685714285714282,-0.27428571428571424,3.885714285714286,40.90749965190844,-552.4166666666679,-0.7500000000000018,-956.1833333333334,0.23333333333333328
7.12,5.4,-7.52,0.92,-0.76,True,2744.0348387096783,6975.304516129034,3.1083870967741944,0.17548387096774193,-5.52645161290323,-159.64272632922666,2211.8,2.120000000000001,2740.2799999999997,0.2800000000000001
-0.12,-2.32,-4.6,-0.88,-0.24,False,-873.7199999999993,16.43999999999869,-0.16000000000000014,-0.2,-16.39999999999999,1731.8811561190132,-1935.3428571428567,1.533333333333334,890.9142857142851,0.04761904761904773
2.72,10.24,-17.48,-0.16,-0.28,False,1573.5200000000004,5527.040000000001,2.5599999999999996,-0.2,-31.320000000000007,78.51339682539765,-3430.6799999999985,1.4800000000000004,1580.5199999999995,-0.15999999999999992
2.72,2.0,3.56,0.04,0.4,True,858.2799999999988,1123.8400000000001,-0.8399999999999999,0.2,18.08,-1022.98859066859,3305.466666666667,2.1499999999999995,2449.65,0.1999999999999999
3.92,6.76,-6.36,1.2,0.56,False,2147.08,6447.520000000002,-0.3200000000000003,-0.040000000000000036,40.400000000000006,1276.986230769232,-5452.320000000001,-0.8799999999999999,-1564.4799999999996,-0.07999999999999996
-4.56,-3.44,-4.12,0.12,0.24,False,1186.199999999999,1051.239999999998,0.08000000000000007,0.12,58.84,-1645.460938829689,-2709.1499999999996,-0.75,-2619.2999999999997,0.1166666666666667
1.72,-1.08,-12.92,0.12,-0.08,True,2232.7692307692305,4867.038461538461,3.346153846153846,-0.19230769230769232,-3.8461538461538396,-12.462171855921952,6585.975000000002,0.2749999999999986,537.25,0.19999999999999996
2.36,-0.8,-6.08,0.88,-0.56,False,923.3599999999988,1012.7999999999993,1.5999999999999996,0.07999999999999996,-0.20000000000001705,-1423.4692424242417,1822.6799999999994,1.5200000000000014,-1993.5200000000013,-0.039999999999999925
1.72,-1.56,-2.16,-1.36,-0.04,True,-683.0972972972959,101.17513513513768,-0.9924324324324321,0.1708108108108108,36.997837837837835,-911.6222071050652,2975.971428571428,5.447619047619047,3083.8952380952373,-0.257142857142857
-2.6,4.12,3.08,-0.44,-0.08,True,-540.188387096774,2976.1277419354847,-1.6232258064516127,0.09806451612903225,16.129032258064512,-43.354962722463824,-684.8499999999995,-0.8000000000000007,-1841.9666666666662,-0.1833333333333333
-2.8,5.8,16.2,2.0,1.04,True,154.81696969697077,3498.4521212121217,-0.45212121212121303,0.2896969696969697,34.587878787878786,720.3782214544713,317.13333333333276,1.7666666666666657,903.7666666666664,-0.13333333333333341
-1.76,3.84,5.56,0.84,0.96,True,647.6412698412696,5158.673015873017,-1.0899470899470893,0.08783068783068781,42.53121693121693,-361.0879229797979,-4154.875,1.7250000000000014,927.7749999999996,-0.32499999999999984
-1.6,-7.12,-3.92,-0.28,0.16,True,30.22857142856992,5923.978571428572,-1.0285714285714285,0.010714285714285676,17.535714285714292,-283.52599326599284,-1518.177777777777,4.955555555555556,3069.0,-0.4666666666666665
-0.0,-4.52,-5.44,0.12,0.52,True,181.28000000000065,-1692.3558620689655,0.7917241379310349,0.0482758620689655,49.47862068965517,2340.7285495192646,-3161.161904761906,-3.1904761904761916,-811.1809523809525,-0.27619047619047626
5.72,11.72,-4.24,0.6,-0.56,True,1294.4230769230762,4653.846153846152,1.9615384615384617,0.038461538461538464,21.884615384615387,1133.901494949495,-2982.5199999999986,-2.16,-3975.6,-0.36
1.56,3.84,-7.64,-0.92,-1.0,True,107.27741935483937,1763.9716129032277,0.8361290322580652,-0.08258064516129032,-28.40774193548387,-1278.0369221892329,-2522.3714285714277,-0.847619047619049,-2358.5047619047627,0.02857142857142858
2.2,0.44,7.8,-0.08,0.52,False,-1183.1599999999999,-5156.16,-0.20000000000000018,-0.12,-4.240000000000009,190.95034920634907,-3071.319999999998,-3.16,-2913.4800000000023,-0.11999999999999983
-4.56,-8.68,-2.72,-0.92,-0.32,True,-3049.4799999999996,-7248.16,-0.3600000000000003,-0.4,-49.879999999999995,-153.3939093834897,-1761.304761904762,2.8285714285714283,-1762.0857142857149,-0.07619047619047614
3.2,6.28,-2.12,0.68,-0.32,False,3499.923076923076,9687.846153846154,2.346153846153846,-0.07692307692307693,3.653846153846146,87.87422793359656,-5385.285714285712,1.0095238095238104,-3328.104761904762,0.11428571428571427
-2.2,-3.28,-3.04,2.28,0.0,False,-808.3999999999996,-2649.879999999999,-1.3199999999999994,-0.03999999999999998,18.679999999999993,-1424.7195869685866,1269.2799999999997,1.2400000000000002,820.0,0.04000000000000015
-1.88,1.72,6.4,-1.52,-0.16,True,-187.76000000000022,-3187.3199999999997,0.28000000000000025,-0.28,1.2000000000000028,-14.285508056757863,-2287.333333333333,-1.0666666666666673,-1585.749999999999,-0.1166666666666667
-10.4,-4.4,8.92,0.44,0.76,False,-3090.493121693122,-9713.40529100529,-2.704761904761905,0.042328042328042326,22.284656084656078,-1262.4673907410674,-5946.816666666667,-6.916666666666665,-5011.149999999999,0.04999999999999999
-4.2,7.28,-1.52,-0.96,0.2,True,-567.0,-1347.1599999999999,1.3600000000000003,0.16,1.0799999999999983,232.62558013609396,5012.633333333332,-0.7166666666666677,2434.2666666666673,0.15000000000000013
-3.4,6.2,6.16,0.12,0.64,True,-735.9757575757576,-1658.5224242424229,-3.2739393939393944,0.24242424242424243,27.81575757575758,1.6633820878773804,4348.199999999999,-2.1047619047619053,1570.485714285715,-0.09523809523809534
